Cell IDs	CellType
222607352023992102038206250406572619185	L2_3_IT
222834499606317738261572468309433113571	L2_3_IT
222975017202539231019879834435371104998	L5_ET
222982856434239778672923092201037818441	Pvalb
223234086610004632401116867544009918883	L4_5_IT
223385310820566026885991414946600915276	L2_3_IT
223428272571606500431623288949412122894	L2_3_IT
223619288449851395296821702413250043272	L5_ET
223709049141247281642973185960473875462	Endo
223771291382978572062858994790667082086	SMC
223908599423532678811057473210073613207	L6_IT
223935985758819341337585818481573536822	SMC
223984829258489005901393620895289818044	Micro
224025605695945555195317564494247626764	L2_3_IT
224043646218009918471897570797113552433	L4_5_IT
224099141710877369018494251732756101683	Endo
224189319080822916303464218325020674846	Endo
224205961758951568572704936759151569112	L4_5_IT
224214144429845098744699287965438638273	Endo
224541962963324832054125151220722718488	Astro
224717509936687511578334361637925215823	L6_IT
224719653563291074292996397172628136982	L6_CT
224737882813595278017840673981300553046	L4_5_IT
22474413725184511306190994631000291962	Sst
22479236356427863350753397354657293091	SMC
224800464897413985313385711771497185612	L2_3_IT
22480956384488734772246352619511197785	L2_3_IT
224907516399375213057781316608058015664	L2_3_IT
224998037404447918655981403733340053739	L6_CT
225365743485942347858154463261357307312	L2_3_IT
225389326624417729832082995237165160232	L2_3_IT
225391518245496016529806994639819546647	VLMC
225544501205292915195021777220066993953	L6_IT
225571422649017567702729601564731523358	L2_3_IT
225596799735968710328680938654860737406	L6_CT
225661536030981380348361562634982540622	L2_3_IT
225749842661313945887303388187091145617	Endo
225917013557515416388145162193143768595	L5_ET
225987527126907497269374859043131139712	L4_5_IT
226129374382645111590503630759893638268	VLMC
226458463065511826253701958669305244423	L2_3_IT
226471771009686270051081376771916834376	Astro
226740368786222915388410591335090574789	L2_3_IT
226776730500243507908135975184942583712	L5_6_NP
226844975540717472804244409808305582656	PVM
226901076161107747914859279511102230091	L5_IT
227036030980039513675751379296107202959	L5_6_NP
227037682601587786710545225321467041585	Peri
22704445548131474291292440802837084819	L2_3_IT
227143740538531266551482496041027538248	Pvalb
227172631898915382694759019176349041875	L5_ET
227252976042673635413882516660779399225	PVM
227511309921462758811291975696186214486	L5_ET
227513020987063833395375986505103877609	L5_ET
227868965986328545772507486217310456731	Oligo
227945792312821911975742933884403329669	L6_IT
228001330197318788530854515227161853966	OPC
22810321854587372667055356700603271852	L2_3_IT
228113516253457842504898550472199586557	Endo
228116355723390213054229029184108428294	Endo
228138517758622639111896529164780291860	L6_CT
228189611914510292932186249495147640646	L4_5_IT
228204529905426334493795835728834405800	L2_3_IT
228394367228493324898273150499083070908	Lamp5
228412621229560199999378188370931653330	L2_3_IT
228579935902488529333709836000895649427	Lamp5
228759005422536726424176433641237715306	SMC
228833840638239971179959415907651576708	L5_IT
228877485662971141696849481889429086555	VLMC
228897751505370710510993445862581202937	PVM
229076159365186861878378795565583836871	Pvalb
229096218540488130450606121565233995112	Sst
229215305681848895246510687224335846355	L2_3_IT
229225170744554873062423952194376699883	L4_5_IT
229274936044368886429376847081292135965	Peri
229293327534095675145645175841958583551	VLMC
229295307072334541043920109951846971179	L5_IT
229469263489403941888037607228556497776	L2_3_IT
22956951301198329479726547774957937881	L4_5_IT
229666519225038773787578981297352494393	L6_CT
229694061757766502391365084497708930090	VLMC
229725575380894789925635656141972386472	Astro
229727955394046817067235487955526353441	L6_IT
229823854454411832419871134590757731841	Endo
229826975150420475566230648608214866541	L6_IT
229836901085747548987855249158407267935	Astro
230032870817219677532302135997060307300	Endo
230044753823692333915951915958118829798	L5_ET
230174426549959423312373118201213484253	L2_3_IT
230228666031832069763523773431360884896	L4_5_IT
230238280421697271999909532750192175954	Lamp5
230270330120468777438605033062928657704	L6_IT
230319562722546210960869064930274064320	L2_3_IT
230371819587952649416175662598297008722	L2_3_IT
23044327192105566599359426758755226758	L5_ET
230571970203224003023041979059862816395	OPC
230693205028515022710299550628060390817	Sst
230910611232501116387903119478904808269	L5_IT
230985456579616901384926455980257635390	L4_5_IT
2310993969596643432947283499507217489	L5_ET
231377291197518094539425057510973594150	L4_5_IT
231726785131160651476208268217198183495	Lamp5
231874328394178296690056174594885941940	L4_5_IT
231984703913300024603294746858875156742	L6_IT
232130622421001140217163872618333279368	L6_CT
23223810621169256816733228590296990170	L4_5_IT
232354921826202787945041022130420710188	OPC
232425093587078377094264647228150802992	PVM
23251194516563105483308142159935144801	L2_3_IT
232618042533944300301843875368436677407	Astro
232806147633437347985162556079587311645	PVM
232956977210114580476549970426627443838	L4_5_IT
23298773255000377356112361896184306702	PVM
233150688481221936255630695291008956702	OPC
233220479328670390189444371734329411267	Peri
233402111620024832097826343821252827295	Endo
233483273624686413908805503145856820969	SMC
233525214989352769090792578915039066442	Oligo
233595952532013976977922718191005235328	L2_3_IT
233606182220433400822978976208719274623	L2_3_IT
233630625421653452961069879079303218119	L2_3_IT
233737916685181874367461761140008924598	L2_3_IT
233831157210723154425109531505253107966	Lamp5
233848984383097859084415100023670020387	Oligo
233928152131412067892409033630640277666	L2_3_IT
233930754952473555582148055520234921772	L6_CT
233947640191834885986481604772351681180	L6_IT
233951545743315384053840710074597759372	L5_IT
233963019274108983854201202644863171259	L2_3_IT
234002661016830460047431996698677472215	Endo
234112713434606517243844926598911295405	L2_3_IT
23415657504930431840212508695739894544	L5_IT
234212123708294203468201714123438069011	Oligo
234455434157378342636971045477053546138	Peri
234517907223732656921506917948718105484	L5_6_NP
23454933930377315485693174370040351486	Peri
234607576200354405559442091691298488453	L5_IT
234643345323010335334303184307028337132	L5_IT
234826917020716491809872781213270598053	L2_3_IT
234848034864805099255583742599138951180	L5_ET
234856844557077147125606167694783531239	Oligo
23487182633481780020965332987661454880	Endo
234875929811226486020670703266079537965	L6_CT
235148905600713484745233958398877522751	Lamp5
235179261387429186353097086080758562106	Endo
235428805473439533564672078941331034467	SMC
235443347364086460759814732904990133211	L4_5_IT
235449606348447826283136461906667153742	L2_3_IT
235476356612825638920622399140993773823	Micro
235789049836395848306383532115136017008	Endo
235853140782639559339260208792037584063	L2_3_IT
235974904872121963210086047062946277671	L6_IT
236005543979179615182348390856531781829	L4_5_IT
23608476622387473220496368949731522233	L5_IT
236102075780288372751186416282450163540	L6_CT
236117388510051057031376554655753324764	L5_IT
236127331591976809077415813044871386862	Sst
236290822323735645808944758517793678007	L4_5_IT
236366012408799442211188006006012522132	L2_3_IT
23637984200108223663468102262480343413	L6_IT
236576857221502095983981451447059813300	L6_CT
236796927012320996593978803481529345423	L6_IT
236798361316688162996812461031145317154	L2_3_IT
236814098010555812345399630221111773057	L4_5_IT
236824658412872348102850104199185441806	L6_CT
237033956336032843421856105005399428603	L4_5_IT
237176218821375447597182048693599082909	L2_3_IT
23721245685845181367112225343254547106	Endo
237231108706223987504257948641665907165	L6_CT
237238184851174893895153354694555691431	L2_3_IT
237238748936415677300066536710386837361	Lamp5
237337379192840862284779401521040831302	Micro
237550419927300400703004236667997569964	L4_5_IT
237596903841924923251745882448201716037	Astro
2378341676799331868831273455131866030	Micro
237886344891989054377433705163336556539	L2_3_IT
238078589856805351294528836633339300913	L5_IT
238135142540003030998951575374848085672	L5_ET
238249936338067188706283972742735069271	L6_CT
238261595770288703990586599168762904084	L2_3_IT
238286113181483127556979060855559744537	L2_3_IT
238397425938800754960642803384959635735	Peri
238461896816902500840592737643062845663	L5_IT
238508603875897456405203617988496293148	Micro
238655118693447298933009514656520854729	L4_5_IT
238719771902240436140420401950935154534	Peri
238736384291876331290187422226403213260	L4_5_IT
238811698369268385563858332242540941004	Endo
238997953744717130591212709072976355092	L4_5_IT
239053440471115759487636807252117411559	L4_5_IT
239106385169193052743593199019223918588	L4_5_IT
239151607023655471078210231229210399860	L5_IT
239182309675363636488314428853283188197	L4_5_IT
239297397945194134387540264663526906045	L2_3_IT
239300795362510629912706113389155720128	L6_IT_Car3
239327817623953644774946479559374235798	L4_5_IT
23946397336878421774383033366439242432	L6_CT
239470426389144540347028391092123493379	L5_ET
239491300830499809489401025015215105809	Peri
239592981556919888822574395696573165954	L4_5_IT
239869706692212371337434540226025928884	L6_CT
239879967377135579801658784895399744477	Astro
239901667763265978890069216535007289749	OPC
239937464197442040191927518042035796760	L2_3_IT
240149345888160233013819033326288913860	Endo
240268186845183635702063743058442448011	L2_3_IT
240422629899009151479210488092417512404	L5_IT
240463675622543716763000427601542793569	L5_ET
240614353734777649634597688893540662611	Lamp5
240701162264347045030042637320481426036	L4_5_IT
240764983498707288449700508694545453561	L6_CT
24076990450149794748755074850945120772	L2_3_IT
240838428695791274952619776797830247398	L6_IT
240867860101581644280761153617669390145	Pvalb
24101518865321886032529985616380064566	L2_3_IT
241084826263398543392695261087776913296	L2_3_IT
24119647009244008100754839353320869989	Peri
24124141855877966325494764543636712201	L5_IT
241243823921148432307643426252604835209	Endo
241262938190616348017507416524042077638	Oligo
241345360477345949470514299703860015956	Pvalb
241610491380630936280974036340283874928	L4_5_IT
241614975698905148724423399091858564151	Astro
24167240139003764094212136159676244972	L4_5_IT
241701739118049482273157903916520874224	Endo
241806519348459550733055343950769070242	L5_ET
241904322454415214963462888552073833779	L6_CT
241995230658767171055342908629375429945	Astro
242178680939166814431114948449251385859	Endo
242221390534313173942108315123223580093	Oligo
242229384272380325338530746818515777766	VLMC
242273115222799158396337704620371794868	L2_3_IT
242330981076303939800066078596910906916	L6_IT
242423043365980941268563954619890918407	L4_5_IT
242454008537474623490310307575516603687	SMC
242512352053164719198309980445810496380	L2_3_IT
242537180046330102543361350177131230962	L2_3_IT
242599214803324271352458672269576794894	L4_5_IT
242636425151815103934078219394142025689	Oligo
242672293992217987263489363454953556624	L5_ET
242714974178345707195888253023320997999	L5_ET
242739817030015755836987459247747537740	L5_ET
242831836429864890093820536927870056416	L4_5_IT
242866281388023530918126427945060426355	L4_5_IT
242890438502805682280887905823744918050	L5_IT
242930158179979414377793728312547611225	L2_3_IT
24301910935422928278235819864885130883	Oligo
243039165451797221181184042039723694626	L6_CT
243110163639148088365467863095290975420	L6_CT
243126552767708659469325360512496364089	Endo
243166653676702005308315527968808271277	PVM
243207153461579160277457239314669060185	L2_3_IT
243231692246239935420319262517114174835	L4_5_IT
243296333542270795339388472789057707553	L6_IT
243361928824143396642563097419624259821	L6_IT_Car3
243772920637472713503574061741733529532	L4_5_IT
243867109150728036199633891704755091461	Micro
243912119598928791665707096162470469105	L6_CT
244012811809029046367428581049437962144	L2_3_IT
244190540634113818295234244885095711249	L2_3_IT
244232679568041938357921219512938955457	Endo
24437704143455627899947146553456351161	L5_ET
244395566015769667356414013895672232289	Peri
244405318041644773562076167353477909458	L4_5_IT
244625827504251768614672821690212670479	Sst
244664636358761690595724232683694291234	Endo
244823747920127755073953614364155990789	Peri
244938885213564837667268905847531166381	L5_6_NP
245006032172971379468641226557790359352	L6_CT
245136422712283126702535275219046396445	L2_3_IT
245255529497847031721476683626720850782	L2_3_IT
24532937870705196536845692362634650251	Sst
245334794355182897177972886553243718427	L5_IT
245467325842623870994411262371598018835	L6_CT
245506303464549202568900574525656325923	L2_3_IT
