,spot,cell,value,spot_type,cell_type,x,y,Cell_xcoord,Cell_ycoord
1008,320,191674114683149986893472706948628063834,0.00023820867079561695,,Endo,4863.720154880962,-2330.5682657395364,4818.662106416575,-2334.726140980987
105,321,60206671507083520671701328809692300331,0.00023820867079561695,,L4_5_IT,4954.219119691452,-2330.5682657395364,4937.118617881228,-2343.4800285352735
173,321,336831717341111978320424782115771440289,0.00023820867079561695,,L4_5_IT,4954.219119691452,-2330.5682657395364,4954.706668465673,-2347.7620750310994
466,321,235443347364086460759814732904990133211,0.00023820867079561695,,L4_5_IT,4954.219119691452,-2330.5682657395364,4916.812527019793,-2351.68247072659
618,321,335227220227275297001542604377120302086,0.00023820867079561695,,L4_5_IT,4954.219119691452,-2330.5682657395364,4979.52389334923,-2314.3195842166037
789,321,251533420772024020908509141381337347391,0.00023820867079561695,,L5_IT,4954.219119691452,-2330.5682657395364,4982.933891741329,-2295.5971701881217
2539,322,61583507988870666918661559334189308622,0.00023820867079561695,,Astro,5044.718084501941,-2330.5682657395364,5060.221687508104,-2308.8240134013276
2680,322,266458669980595764862044517948205045288,0.00023820867079561695,,Micro,5044.718084501941,-2330.5682657395364,5058.220615932416,-2370.7894023125277
1149,322,194154344107903921784826968028782716295,0.00023820867079561695,,Endo,5044.718084501941,-2330.5682657395364,5063.9463095390865,-2289.60741833786
1643,322,117607232881972138490164727389308453710,0.00023820867079561695,,L5_IT,5044.718084501941,-2330.5682657395364,5012.287907636252,-2344.4670594071654
3937,322,16808654077918130684760279244168870523,0.00021461252887718305,,Astro,5044.718084501941,-2330.5682657395364,5028.913901893841,-2339.153435238806
914,323,159243855812976968549212623884181313380,0.00023820867079561695,,L2_3_IT,5135.21704931243,-2330.5682657395364,5125.847429338979,-2335.1692147435692
3184,323,45824360862668672747659709317829836696,0.00023820867079561695,,L2_3_IT,5135.21704931243,-2330.5682657395364,5129.875444214973,-2348.3104753703496
736,323,242739817030015755836987459247747537740,0.00023820867079561695,,L5_ET,5135.21704931243,-2330.5682657395364,5180.247031507997,-2335.0198229288244
98,323,324845008708937165675675685920038244315,0.00023820867079561695,,L5_IT,5135.21704931243,-2330.5682657395364,5129.233847976923,-2321.170106965533
319,323,115887505881922530441351324828087663437,0.00023820867079561695,,L4_5_IT,5135.21704931243,-2330.5682657395364,5110.881493523284,-2313.171708689405
1637,324,261400176737277955217600998398763065287,0.00023820867079561695,,L5_6_NP,5225.716014122921,-2330.5682657395364,5232.683521393493,-2345.6733062459466
2439,324,86121827312104042479298548186204818825,0.00023820867079561695,,Sst,5225.716014122921,-2330.5682657395364,5233.930993060177,-2294.4828029364185
344,324,157754923679649106902342475969025481832,0.00023820867079561695,,L6_CT,5225.716014122921,-2330.5682657395364,5211.724032681688,-2373.6001157263863
414,324,64733334141639626930254520785654487655,0.00023820867079561695,,Oligo,5225.716014122921,-2330.5682657395364,5206.005172177198,-2304.6585926327775
655,324,56549572557830715557910772407362834874,0.00023820867079561695,,Micro,5225.716014122921,-2330.5682657395364,5244.236351302047,-2334.4265111561563
603,325,152486784525216667612655104026151818000,0.00023820867079561695,,Pvalb,5316.214978933411,-2330.5682657395364,5314.12965570033,-2333.4206547286844
2212,325,322720017687137435253648301881292073703,0.00023820867079561695,,Sst,5316.214978933411,-2330.5682657395364,5298.562126667625,-2313.7449804312705
2480,325,49185521603949705040761727099809140078,0.00023820867079561695,,Sst,5316.214978933411,-2330.5682657395364,5305.515151582806,-2311.1461035004604
879,325,102295861303286750533722509490935319871,0.00023820867079561695,,L5_IT,5316.214978933411,-2330.5682657395364,5351.96724085131,-2358.304369029229
1314,325,81800593522808885678859557649836867615,0.00023820867079561695,,Pvalb,5316.214978933411,-2330.5682657395364,5310.900719864986,-2336.225221008037
35,326,157088440507529691055599447119343731787,0.00023820867079561695,,L6_CT,5406.7139437439,-2330.5682657395364,5440.982881785607,-2301.019060277524
96,326,218326498062623466318951088864783450076,0.00023820867079561695,,L6_CT,5406.7139437439,-2330.5682657395364,5405.72024344616,-2319.0501496508764
650,326,243039165451797221181184042039723694626,0.00023820867079561695,,L6_CT,5406.7139437439,-2330.5682657395364,5381.271592085104,-2358.135120670846
1690,326,14466038359969632109748286428072896778,0.00023820867079561695,,L6_CT,5406.7139437439,-2330.5682657395364,5440.726993023873,-2356.0010894389984
2008,326,178874410211162929014629152719755851647,0.00023820867079561695,,L2_3_IT,5406.7139437439,-2330.5682657395364,5364.8680083787785,-2318.635908659437
875,327,84030415685037974381684956689442314087,0.00023820867079561695,,VLMC,4049.2294715865546,-2240.0693009290467,4036.6159359678636,-2283.5251909456897
2275,327,193257313562254573913292790261336083884,0.00023820867079561695,,VLMC,4049.2294715865546,-2240.0693009290467,4036.6159359678636,-2262.4766773932724
500,327,287560456206448676105491544752053505682,0.00023820867079561695,,L5_IT,4049.2294715865546,-2240.0693009290467,4036.6159359678636,-2202.113333907178
1300,327,189044510760435296889622519974782672490,0.00023820867079561695,,L5_IT,4049.2294715865546,-2240.0693009290467,4059.269467387037,-2217.235343571997
1909,327,322170954556784077948712453166213284945,0.00023820867079561695,,Endo,4049.2294715865546,-2240.0693009290467,4077.0300826421353,-2234.9959588270954
2,328,295338156695562275248492490868278072656,0.00023820867079561695,,OPC,4230.227401207534,-2240.0693009290467,4227.944137124331,-2242.90073225896
189,328,273688277702317692765831557309729808195,0.00023820867079561695,,OPC,4230.227401207534,-2240.0693009290467,4258.429565677332,-2208.4740391092037
3664,328,202691145434627882971349694753781219317,0.00023820867079561695,,Peri,4230.227401207534,-2240.0693009290467,4201.884030821325,-2258.1031671787177
304,328,263020584743489652837042564809497179473,0.00023820867079561695,,OPC,4230.227401207534,-2240.0693009290467,4274.638115669925,-2233.927071066179
1706,328,30564465469398918621758561013850339299,0.00023820867079561695,,OPC,4230.227401207534,-2240.0693009290467,4188.241156744756,-2256.941495032198
85,329,273380175469521837384544766207790550131,0.00023820867079561695,,L2_3_IT,4320.726366018023,-2240.0693009290467,4330.9271512016285,-2234.992607763977
3340,329,148234738732530135462790660177264253253,0.00023820867079561695,,L5_IT,4320.726366018023,-2240.0693009290467,4322.790740848747,-2244.45592664671
3568,329,270838823460469291424128195797244934916,0.00023820867079561695,,Vip,4320.726366018023,-2240.0693009290467,4275.665545952383,-2244.1970306869716
104,329,78316608495914626679815160798135348252,0.00023820867079561695,,L6_IT,4320.726366018023,-2240.0693009290467,4331.547751119742,-2238.774486576567
2752,329,240268186845183635702063743058442448011,0.00023820867079561695,,L2_3_IT,4320.726366018023,-2240.0693009290467,4342.700640967614,-2237.926452971009
2762,33,379723268488897347999752659151952000,0.00023820867079561695,,Astro,4411.2253308285135,-3688.052737896882,4374.628179420596,-3661.4413838019
1728,33,49890306820383459883601426857176729295,0.00023820867079561695,,L5_IT,4411.2253308285135,-3688.052737896882,4432.580049697697,-3703.9684071037987
1171,33,69104541633382222443827243241072164109,0.00023820867079561695,,L4_5_IT,4411.2253308285135,-3688.052737896882,4397.76230164031,-3688.4366174428055
1998,33,200096980402473586590024467820397767718,0.00023820867079561695,,L2_3_IT,4411.2253308285135,-3688.052737896882,4412.704365429946,-3680.5612496828844
2077,33,67976815143879605351616023147528024441,0.00023820867079561695,,L4_5_IT,4411.2253308285135,-3688.052737896882,4438.451757954029,-3705.856031453025
2091,330,204691037066458103807113889513648763889,0.00023820867079561695,,Astro,4411.2253308285135,-2240.0693009290467,4404.704246515812,-2235.5683208148735
2421,330,209092096106906277807134504174463589471,0.00023820867079561695,,L2_3_IT,4411.2253308285135,-2240.0693009290467,4430.178249632478,-2281.1582596254275
684,330,138515668863978752517858361548172563308,0.00023820867079561695,,Endo,4411.2253308285135,-2240.0693009290467,4391.586933015621,-2221.776460549924
715,330,304303417940143983608686615473356951026,0.00023820867079561695,,SMC,4411.2253308285135,-2240.0693009290467,4435.727071101103,-2223.9743392539795
972,330,196931030023005384112567142991560953773,0.00023820867079561695,,Endo,4411.2253308285135,-2240.0693009290467,4393.930153877558,-2237.8691244010297
2652,331,233595952532013976977922718191005235328,0.00023820867079561695,,L2_3_IT,4501.724295639003,-2240.0693009290467,4487.468378596923,-2243.220338975514
965,331,8461544462435731293762675232842210333,0.00023820867079561695,,SMC,4501.724295639003,-2240.0693009290467,4522.795804397755,-2243.095270594979
727,331,49094672334633452705078519567271410177,0.00023820867079561695,,VLMC,4501.724295639003,-2240.0693009290467,4539.830705569576,-2215.6681292328826
1409,331,292091871078333955989651982556820281362,0.00023820867079561695,,L4_5_IT,4501.724295639003,-2240.0693009290467,4469.0111235839295,-2246.527140058445
2663,331,243207153461579160277457239314669060185,0.00023820867079561695,,L2_3_IT,4501.724295639003,-2240.0693009290467,4489.515466046841,-2251.8356257834107
1158,332,283704710124119426630872870950200407450,0.00023820867079561695,,L2_3_IT,4592.223260449493,-2240.0693009290467,4634.821195395718,-2255.3313976480354
306,332,268096592449545275062552535523042932840,0.00023820867079561695,,SMC,4592.223260449493,-2240.0693009290467,4579.577788828564,-2231.9968035156717
1397,332,294294635413343287337867510515529700699,0.00023820867079561695,,SMC,4592.223260449493,-2240.0693009290467,4579.104007875031,-2236.0075552499056
93,332,262607730235322447149755584900671522560,0.00023820867079561695,,VLMC,4592.223260449493,-2240.0693009290467,4582.644504920556,-2230.820298903804
489,332,169000776273950157962145806870808958090,0.00023820867079561695,,VLMC,4592.223260449493,-2240.0693009290467,4584.968805227588,-2246.190449327818
336,333,336298522699928668702378665821125387247,0.00023820867079561695,,Endo,4682.722225259982,-2240.0693009290467,4724.050879689372,-2258.493686427582
844,333,146106884006979298995320323673527470691,0.00023820867079561695,,L2_3_IT,4682.722225259982,-2240.0693009290467,4660.050137211138,-2222.16895868694
803,333,78041915785808985096415374064007419684,0.00023820867079561695,,L5_6_NP,4682.722225259982,-2240.0693009290467,4679.914203438283,-2255.9381666004956
1498,333,146527831841678074952447720312486355264,0.00023820867079561695,,L5_ET,4682.722225259982,-2240.0693009290467,4687.492844659273,-2248.7564401837085
1523,333,323593684365110614586551519124073183911,0.00023820867079561695,,L2_3_IT,4682.722225259982,-2240.0693009290467,4662.103061301833,-2214.989252746497
128,334,48458365171464501767986369139896098457,0.00023820867079561695,,PVM,4773.221190070472,-2240.0693009290467,4738.27261808783,-2211.3271198302396
1304,334,315702332849902612378244452886460629466,0.00023820867079561695,,PVM,4773.221190070472,-2240.0693009290467,4769.202660125778,-2272.727605770967
977,334,148634350416808848504384818550277769776,0.00023820867079561695,,VLMC,4773.221190070472,-2240.0693009290467,4789.906491089223,-2257.042525145764
1118,334,234002661016830460047431996698677472215,0.00023820867079561695,,Endo,4773.221190070472,-2240.0693009290467,4807.971882244373,-2212.5384210634074
1325,334,242454008537474623490310307575516603687,0.00023820867079561695,,SMC,4773.221190070472,-2240.0693009290467,4760.752298805198,-2246.7108328348577
976,335,293999290843482143396750877509853030488,0.00023820867079561695,,L5_ET,4863.720154880962,-2240.0693009290467,4888.153601970939,-2229.2168507031033
529,335,105018458557167169914316082564072308694,0.00023820867079561695,,Sst,4863.720154880962,-2240.0693009290467,4852.443542640339,-2239.985568880246
1079,335,49471701974759353799840271410210820529,0.00023820867079561695,,Sst,4863.720154880962,-2240.0693009290467,4834.891880200177,-2234.333640123238
1532,335,208096836029947923084407581768555794620,0.00023820867079561695,,L5_IT,4863.720154880962,-2240.0693009290467,4908.219588676118,-2231.864665053337
1658,335,161084667074316048000496152313396049035,0.00023820867079561695,,L2_3_IT,4863.720154880962,-2240.0693009290467,4834.89216091722,-2264.945779885314
1348,336,123903853436011138112397597154424461780,0.00023820867079561695,,L4_5_IT,4954.219119691452,-2240.0693009290467,4955.437146720388,-2194.8362149399245
2282,336,325589872935501156044661819393288139707,0.00023820867079561695,,L4_5_IT,4954.219119691452,-2240.0693009290467,4967.15879512962,-2266.2082722028636
601,336,118862187207103176499888358426014253257,0.00023820867079561695,,L5_ET,4954.219119691452,-2240.0693009290467,4941.749396740462,-2237.56982638145
821,336,207204883360818229751097784481424409889,0.00023820867079561695,,OPC,4954.219119691452,-2240.0693009290467,4934.937610569457,-2246.813142697704
1952,336,8769866146770029429350112582622233211,0.00023820867079561695,,L5_IT,4954.219119691452,-2240.0693009290467,4971.812649297329,-2254.919048423285
1094,337,300224330881332225619705765934303555824,0.00023820867079561695,,L6_IT,5044.718084501941,-2240.0693009290467,5046.897281410454,-2220.088301348718
1550,337,248984141029010454230533233453483750754,0.00023820867079561695,,L6_IT,5044.718084501941,-2240.0693009290467,5048.557176468256,-2237.20152051515
106,337,35644848519888559979056734037398056625,0.00023820867079561695,,Peri,5044.718084501941,-2240.0693009290467,5033.431543596287,-2283.888584952494
418,337,287093236305424610765603370034505732534,0.00023820867079561695,,L5_IT,5044.718084501941,-2240.0693009290467,5048.444440095417,-2228.889874491343
429,337,200176947480992096613033130067496255135,0.00023820867079561695,,L5_IT,5044.718084501941,-2240.0693009290467,5046.259980939301,-2230.2782233375196
468,338,10439354818870026981613212500868313457,0.00023820867079561695,,Astro,5135.21704931243,-2240.0693009290467,5099.813513957067,-2268.249175703148
157,338,215625930539017696886273714960905647107,0.00023820867079561695,,Pvalb,5135.21704931243,-2240.0693009290467,5132.386904971129,-2238.602695011893
845,338,176406484765153833608521531999066854182,0.00023820867079561695,,Pvalb,5135.21704931243,-2240.0693009290467,5153.168586219759,-2259.8506720193895
2111,338,283142509569759672554085222620445867987,0.00023820867079561695,,Pvalb,5135.21704931243,-2240.0693009290467,5131.074107553906,-2209.497052921043
2137,338,180556628187535950441879765999606531810,0.00023820867079561695,,Pvalb,5135.21704931243,-2240.0693009290467,5159.64213386029,-2224.1469089897596
1269,339,217043779973720016586589326478526208130,0.00023820867079561695,,Oligo,5225.716014122921,-2240.0693009290467,5208.546052007174,-2261.541785517744
